LD_INFO_SK,BTCH_NM,LD_STRT_TS,LD_END_TS,LD_DURTN_SCND,LD_STS,TNNT_SK,SRC_CD
1408967,BATCH_42,2020-07-13 06:36:33 EDT,2020-07-13 06:43:23 EDT,410,COMPLETED                                                                       ,1,SRC1
1409087,BATCH_42,2020-07-14 17:37:55 EDT,2020-07-14 17:46:01 EDT,486,COMPLETED                                                                       ,1,SRC1
1409207,BATCH_79,2020-07-16 10:30:16 EDT,2020-07-16 10:30:38 EDT,22,COMPLETED                                                                       ,1,SRC1
1408811,BATCH_77,2020-07-10 15:00:12 EDT,2020-07-10 16:07:52 EDT,4060,COMPLETED                                                                       ,1,SRC1
1408091,BATCH_70,2020-07-03 08:06:42 EDT,2020-07-03 11:12:40 EDT,11158,COMPLETED                                                                       ,1,SRC1
1408331,BATCH_41,2020-07-05 21:03:52 EDT,2020-07-05 21:04:29 EDT,37,COMPLETED                                                                       ,1,SRC1
1408211,BATCH_41,2020-07-04 14:03:47 EDT,2020-07-04 14:04:23 EDT,36,COMPLETED                                                                       ,1,SRC1
1407971,BATCH_42,2020-07-02 03:39:12 EDT,2020-07-02 03:58:49 EDT,1177,COMPLETED                                                                       ,1,SRC1
1408451,BATCH_41,2020-07-07 01:03:59 EDT,2020-07-07 01:04:34 EDT,35,COMPLETED                                                                       ,1,SRC1
1408931,BATCH_42,2020-07-12 14:36:45 EDT,2020-07-12 14:43:24 EDT,399,COMPLETED                                                                       ,1,SRC1
1409291,BATCH_42,2020-07-17 10:36:37 EDT,2020-07-17 10:51:46 EDT,909,COMPLETED                                                                       ,1,SRC1
1408571,BATCH_42,2020-07-08 02:37:04 EDT,2020-07-08 02:59:01 EDT,1317,COMPLETED                                                                       ,1,SRC1
1409171,BATCH_42,2020-07-15 22:38:00 EDT,2020-07-15 22:45:02 EDT,422,COMPLETED                                                                       ,1,SRC1
1408691,BATCH_42,2020-07-09 08:45:15 EDT,2020-07-09 08:56:18 EDT,663,COMPLETED                                                                       ,1,SRC1
1409051,BATCH_36,2020-07-14 08:51:16 EDT,,,STARTED                                                                         ,1,SRC4
1408216,BATCH_42,2020-07-04 15:34:53 EDT,2020-07-04 15:41:35 EDT,402,COMPLETED                                                                       ,1,SRC1
1408096,BATCH_60,2020-07-03 08:30:13 EDT,2020-07-03 17:12:14 EDT,31321,COMPLETED                                                                       ,1,SRC10
1408816,BATCH_73,2020-07-10 17:00:19 EDT,2020-07-10 17:00:59 EDT,40,COMPLETED                                                                       ,1,SRC16
1408336,BATCH_41,2020-07-05 23:03:57 EDT,2020-07-05 23:04:35 EDT,38,COMPLETED                                                                       ,1,SRC1
1407976,BATCH_7,2020-07-02 06:00:26 EDT,2020-07-02 06:26:20 EDT,1554,COMPLETED                                                                       ,1,SRC2
1409296,BATCH_42,2020-07-17 13:37:55 EDT,2020-07-17 13:45:14 EDT,439,COMPLETED                                                                       ,1,SRC1
1408936,BATCH_73,2020-07-12 17:00:13 EDT,2020-07-12 17:01:23 EDT,70,COMPLETED                                                                       ,1,SRC16
1409176,BATCH_68,2020-07-16 00:00:38 EDT,2020-07-16 00:05:24 EDT,286,COMPLETED                                                                       ,1,SRC14
1408576,BATCH_41,2020-07-08 05:03:50 EDT,2020-07-08 05:04:26 EDT,36,COMPLETED                                                                       ,1,SRC1
1408456,BATCH_41,2020-07-07 03:09:46 EDT,2020-07-07 03:10:37 EDT,51,COMPLETED                                                                       ,1,SRC1
1408696,BATCH_51,2020-07-09 10:00:24 EDT,2020-07-09 10:27:30 EDT,1626,COMPLETED                                                                       ,1,SRC1
1409056,BATCH_42,2020-07-14 09:47:37 EDT,2020-07-14 10:12:16 EDT,1479,COMPLETED                                                                       ,1,SRC1
1409163,BATCH_43,2020-07-15 18:09:54 EDT,2020-07-15 18:10:36 EDT,42,COMPLETED                                                                       ,1,SRC1
1407963,BATCH_42,2020-07-02 00:35:37 EDT,2020-07-02 00:42:14 EDT,397,COMPLETED                                                                       ,1,SRC1
1408203,BATCH_42,2020-07-04 11:34:54 EDT,2020-07-04 11:41:36 EDT,402,COMPLETED                                                                       ,1,SRC1
1408563,BATCH_52,2020-07-08 00:00:39 EDT,2020-07-08 00:06:56 EDT,377,COMPLETED                                                                       ,1,SRC6
1408083,BATCH_46,2020-07-03 06:00:10 EDT,2020-07-03 06:03:47 EDT,217,COMPLETED                                                                       ,1,SRC1
1408443,BATCH_72,2020-07-07 00:00:40 EDT,2020-07-07 00:07:18 EDT,398,COMPLETED                                                                       ,1,SRC15
1408323,BATCH_41,2020-07-05 18:04:31 EDT,2020-07-05 18:05:37 EDT,66,COMPLETED                                                                       ,1,SRC1
1408683,BATCH_36,2020-07-09 07:46:37 EDT,,,STARTED                                                                         ,1,SRC4
1408803,BATCH_75,2020-07-10 11:09:24 EDT,2020-07-10 12:02:36 EDT,3192,COMPLETED                                                                       ,1,SRC18
1408923,BATCH_42,2020-07-12 09:36:08 EDT,2020-07-12 09:42:51 EDT,403,COMPLETED                                                                       ,1,SRC1
1409043,BATCH_46,2020-07-14 06:00:15 EDT,2020-07-14 06:00:50 EDT,35,COMPLETED                                                                       ,1,SRC1
1409283,BATCH_75,2020-07-17 09:00:03 EDT,2020-07-17 09:09:07 EDT,544,COMPLETED                                                                       ,1,SRC18
1408089,BATCH_71,2020-07-03 08:00:16 EDT,2020-07-03 08:05:34 EDT,318,COMPLETED                                                                       ,1,SRC10
1408329,BATCH_41,2020-07-05 20:04:01 EDT,2020-07-05 20:04:41 EDT,40,COMPLETED                                                                       ,1,SRC1
1409289,BATCH_69,2020-07-17 10:30:21 EDT,2020-07-17 10:51:58 EDT,1297,COMPLETED                                                                       ,1,SRC1
1407969,BATCH_1,2020-07-02 03:03:30 EDT,2020-07-02 13:53:52 EDT,39022,COMPLETED                                                                       ,1,SRC1
1408569,BATCH_41,2020-07-08 02:04:02 EDT,2020-07-08 02:04:38 EDT,36,COMPLETED                                                                       ,1,SRC1
1408209,BATCH_75,2020-07-04 13:04:16 EDT,2020-07-04 13:20:32 EDT,976,COMPLETED                                                                       ,1,SRC18
1409169,BATCH_42,2020-07-15 21:36:37 EDT,2020-07-15 22:04:31 EDT,1674,COMPLETED                                                                       ,1,SRC1
1408449,BATCH_65,2020-07-07 00:31:56 EDT,2020-07-07 00:33:18 EDT,82,COMPLETED                                                                       ,1,SRC13
1408809,BATCH_14,2020-07-10 14:13:29 EDT,2020-07-10 14:38:41 EDT,1512,COMPLETED                                                                       ,1,SRC1
1408689,BATCH_41,2020-07-09 08:04:29 EDT,2020-07-09 08:05:05 EDT,36,COMPLETED                                                                       ,1,SRC1
1408929,BATCH_42,2020-07-12 12:36:00 EDT,2020-07-12 12:42:48 EDT,408,COMPLETED                                                                       ,1,SRC1
1409049,BATCH_42,2020-07-14 08:38:32 EDT,2020-07-14 08:46:36 EDT,484,COMPLETED                                                                       ,1,SRC1
1409015,BATCH_43,2020-07-13 18:04:55 EDT,2020-07-13 18:05:39 EDT,44,COMPLETED                                                                       ,1,SRC1
1408895,BATCH_42,2020-07-11 18:55:29 EDT,2020-07-11 19:02:37 EDT,428,COMPLETED                                                                       ,1,SRC1
1408295,BATCH_69,2020-07-05 10:30:24 EDT,2020-07-05 10:47:45 EDT,1041,COMPLETED                                                                       ,1,SRC1
1408415,BATCH_21,2020-07-06 17:30:20 EDT,2020-07-06 17:31:26 EDT,66,COMPLETED                                                                       ,1,SRC1
1408055,BATCH_48,2020-07-03 00:00:40 EDT,2020-07-03 00:31:01 EDT,1821,COMPLETED                                                                       ,1,SRC3
1407935,BATCH_42,2020-07-01 19:36:26 EDT,2020-07-01 19:45:07 EDT,521,COMPLETED                                                                       ,1,SRC1
1408655,BATCH_72,2020-07-09 00:00:45 EDT,2020-07-09 00:06:47 EDT,362,COMPLETED                                                                       ,1,SRC15
1408535,BATCH_41,2020-07-07 21:04:14 EDT,2020-07-07 21:04:51 EDT,37,COMPLETED                                                                       ,1,SRC1
1408175,BATCH_36,2020-07-04 06:54:01 EDT,,,STARTED                                                                         ,1,SRC4
1408775,BATCH_60,2020-07-10 07:00:27 EDT,2020-07-10 13:56:18 EDT,24951,COMPLETED                                                                       ,1,SRC10
1409255,BATCH_65,2020-07-17 00:32:09 EDT,2020-07-17 00:33:30 EDT,81,COMPLETED                                                                       ,1,SRC13
1409135,BATCH_36,2020-07-15 10:43:55 EDT,,,STARTED                                                                         ,1,SRC4
1408436,BATCH_67,2020-07-06 23:46:00 EDT,2020-07-06 23:47:28 EDT,88,COMPLETED                                                                       ,1,SRC1
1407956,BATCH_48,2020-07-02 00:00:47 EDT,2020-07-02 00:31:37 EDT,1850,COMPLETED                                                                       ,1,SRC3
1408796,BATCH_41,2020-07-10 10:25:58 EDT,2020-07-10 10:29:29 EDT,211,COMPLETED                                                                       ,1,SRC1
1408076,BATCH_36,2020-07-03 05:11:17 EDT,,,STARTED                                                                         ,1,SRC4
1408196,BATCH_51,2020-07-04 10:00:22 EDT,2020-07-04 10:05:00 EDT,278,COMPLETED                                                                       ,1,SRC1
1408316,BATCH_73,2020-07-05 17:00:16 EDT,2020-07-05 17:01:30 EDT,74,COMPLETED                                                                       ,1,SRC16
1408556,BATCH_48,2020-07-08 00:00:36 EDT,2020-07-08 00:32:01 EDT,1885,COMPLETED                                                                       ,1,SRC3
1408916,BATCH_42,2020-07-12 03:36:26 EDT,2020-07-12 04:02:01 EDT,1535,COMPLETED                                                                       ,1,SRC1
1408676,BATCH_7,2020-07-09 06:00:31 EDT,2020-07-09 06:18:16 EDT,1065,COMPLETED                                                                       ,1,SRC2
1409036,BATCH_42,2020-07-14 01:36:38 EDT,2020-07-14 01:43:27 EDT,409,COMPLETED                                                                       ,1,SRC1
1409156,BATCH_73,2020-07-15 17:00:10 EDT,2020-07-15 17:00:49 EDT,39,COMPLETED                                                                       ,1,SRC16
1409276,BATCH_3,2020-07-17 07:39:18 EDT,2020-07-17 08:26:41 EDT,2843,COMPLETED                                                                       ,1,SRC1
1408794,BATCH_62,2020-07-10 10:23:21 EDT,2020-07-10 10:29:02 EDT,341,COMPLETED                                                                       ,1,SRC12
1407954,BATCH_49,2020-07-02 00:00:45 EDT,2020-07-02 00:06:19 EDT,334,COMPLETED                                                                       ,1,SRC5
1408074,BATCH_41,2020-07-03 05:03:24 EDT,2020-07-03 05:04:00 EDT,36,COMPLETED                                                                       ,1,SRC1
1408194,BATCH_42,2020-07-04 09:34:46 EDT,2020-07-04 09:41:57 EDT,431,COMPLETED                                                                       ,1,SRC1
1408314,BATCH_42,2020-07-05 16:34:58 EDT,2020-07-05 17:03:21 EDT,1703,COMPLETED                                                                       ,1,SRC1
